match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1001,2025,2025-04-01,Wankhede Stadium,2,7.3,MI,CSK,Tilak Varma,Ishan Kishan,Matheesha Pathirana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,7.4,MI,CSK,Tilak Varma,Ishan Kishan,Matheesha Pathirana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,7.5,MI,CSK,Tilak Varma,Ishan Kishan,Matheesha Pathirana,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,7.6,MI,CSK,Ishan Kishan,Tilak Varma,Matheesha Pathirana,1,0,,,,,,stumped,Ishan Kishan,,
1001,2025,2025-04-01,Wankhede Stadium,2,8.1,MI,CSK,Tilak Varma,Hardik Pandya,Maheesh Theekshana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,8.2,MI,CSK,Tilak Varma,Hardik Pandya,Maheesh Theekshana,0,1,1,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,8.2,MI,CSK,Tilak Varma,Hardik Pandya,Maheesh Theekshana,6,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,8.3,MI,CSK,Tilak Varma,Hardik Pandya,Maheesh Theekshana,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,8.4,MI,CSK,Hardik Pandya,Tilak Varma,Maheesh Theekshana,6,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,8.5,MI,CSK,Hardik Pandya,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,8.6,MI,CSK,Hardik Pandya,Tilak Varma,Maheesh Theekshana,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,9.1,MI,CSK,Hardik Pandya,Tilak Varma,Matheesha Pathirana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,9.2,MI,CSK,Hardik Pandya,Tilak Varma,Matheesha Pathirana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,9.3,MI,CSK,Hardik Pandya,Tilak Varma,Matheesha Pathirana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,9.4,MI,CSK,Hardik Pandya,Tilak Varma,Matheesha Pathirana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,9.5,MI,CSK,Hardik Pandya,Tilak Varma,Matheesha Pathirana,4,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,9.6,MI,CSK,Hardik Pandya,Tilak Varma,Matheesha Pathirana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,10.1,MI,CSK,Tilak Varma,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,10.2,MI,CSK,Tilak Varma,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,10.3,MI,CSK,Tilak Varma,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,10.4,MI,CSK,Tilak Varma,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,10.5,MI,CSK,Tilak Varma,Hardik Pandya,Deepak Chahar,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,10.6,MI,CSK,Hardik Pandya,Tilak Varma,Deepak Chahar,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,11.1,MI,CSK,Hardik Pandya,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,11.2,MI,CSK,Hardik Pandya,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,11.3,MI,CSK,Hardik Pandya,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,11.4,MI,CSK,Hardik Pandya,Tilak Varma,Maheesh Theekshana,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,11.5,MI,CSK,Tilak Varma,Hardik Pandya,Maheesh Theekshana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,11.6,MI,CSK,Tilak Varma,Hardik Pandya,Maheesh Theekshana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,12.1,MI,CSK,Hardik Pandya,Tilak Varma,Deepak Chahar,0,0,,,,,,bowled,Hardik Pandya,,
1001,2025,2025-04-01,Wankhede Stadium,2,12.2,MI,CSK,Tim David,Tilak Varma,Deepak Chahar,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,12.3,MI,CSK,Tilak Varma,Tim David,Deepak Chahar,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,12.4,MI,CSK,Tilak Varma,Tim David,Deepak Chahar,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,12.5,MI,CSK,Tilak Varma,Tim David,Deepak Chahar,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,12.6,MI,CSK,Tilak Varma,Tim David,Deepak Chahar,2,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,13.1,MI,CSK,Tim David,Tilak Varma,Matheesha Pathirana,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,13.2,MI,CSK,Tilak Varma,Tim David,Matheesha Pathirana,4,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,13.3,MI,CSK,Tilak Varma,Tim David,Matheesha Pathirana,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,13.4,MI,CSK,Tim David,Tilak Varma,Matheesha Pathirana,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,13.5,MI,CSK,Tilak Varma,Tim David,Matheesha Pathirana,4,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,13.6,MI,CSK,Tilak Varma,Tim David,Matheesha Pathirana,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,14.1,MI,CSK,Tim David,Tilak Varma,Deepak Chahar,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,14.2,MI,CSK,Tilak Varma,Tim David,Deepak Chahar,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,14.3,MI,CSK,Tilak Varma,Tim David,Deepak Chahar,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,14.4,MI,CSK,Tilak Varma,Tim David,Deepak Chahar,0,1,1,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,14.4,MI,CSK,Tilak Varma,Tim David,Deepak Chahar,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,14.5,MI,CSK,Tilak Varma,Tim David,Deepak Chahar,3,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,14.6,MI,CSK,Tim David,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,15.1,MI,CSK,Tilak Varma,Tim David,Ravindra Jadeja,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,15.2,MI,CSK,Tilak Varma,Tim David,Ravindra Jadeja,2,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,15.3,MI,CSK,Tilak Varma,Tim David,Ravindra Jadeja,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,15.4,MI,CSK,Tilak Varma,Tim David,Ravindra Jadeja,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,15.5,MI,CSK,Tilak Varma,Tim David,Ravindra Jadeja,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,15.6,MI,CSK,Tim David,Tilak Varma,Ravindra Jadeja,0,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,16.1,MI,CSK,Tilak Varma,Tim David,Deepak Chahar,1,0,,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,16.2,MI,CSK,Tim David,Tilak Varma,Deepak Chahar,0,1,1,,,,,,,,
1001,2025,2025-04-01,Wankhede Stadium,2,16.2,MI,CSK,Tim David,Tilak Varma,Deepak Chahar,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,0.1,MI,CSK,Rohit Sharma,Ishan Kishan,Ravindra Jadeja,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,0.2,MI,CSK,Rohit Sharma,Ishan Kishan,Ravindra Jadeja,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,0.3,MI,CSK,Rohit Sharma,Ishan Kishan,Ravindra Jadeja,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,0.4,MI,CSK,Rohit Sharma,Ishan Kishan,Ravindra Jadeja,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,0.5,MI,CSK,Rohit Sharma,Ishan Kishan,Ravindra Jadeja,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,0.6,MI,CSK,Rohit Sharma,Ishan Kishan,Ravindra Jadeja,1,0,,,,,,bowled,Rohit Sharma,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,1.1,MI,CSK,Ishan Kishan,Suryakumar Yadav,Tushar Deshpande,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,1.2,MI,CSK,Ishan Kishan,Suryakumar Yadav,Tushar Deshpande,2,0,,,,,,stumped,Ishan Kishan,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,1.3,MI,CSK,Tilak Varma,Suryakumar Yadav,Tushar Deshpande,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,1.4,MI,CSK,Tilak Varma,Suryakumar Yadav,Tushar Deshpande,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,1.5,MI,CSK,Tilak Varma,Suryakumar Yadav,Tushar Deshpande,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,1.6,MI,CSK,Tilak Varma,Suryakumar Yadav,Tushar Deshpande,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,2.1,MI,CSK,Suryakumar Yadav,Tilak Varma,Deepak Chahar,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,2.2,MI,CSK,Tilak Varma,Suryakumar Yadav,Deepak Chahar,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,2.3,MI,CSK,Suryakumar Yadav,Tilak Varma,Deepak Chahar,6,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,2.4,MI,CSK,Suryakumar Yadav,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,2.5,MI,CSK,Suryakumar Yadav,Tilak Varma,Deepak Chahar,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,2.6,MI,CSK,Tilak Varma,Suryakumar Yadav,Deepak Chahar,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,3.1,MI,CSK,Suryakumar Yadav,Tilak Varma,Tushar Deshpande,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,3.2,MI,CSK,Suryakumar Yadav,Tilak Varma,Tushar Deshpande,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,3.3,MI,CSK,Tilak Varma,Suryakumar Yadav,Tushar Deshpande,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,3.4,MI,CSK,Suryakumar Yadav,Tilak Varma,Tushar Deshpande,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,3.5,MI,CSK,Tilak Varma,Suryakumar Yadav,Tushar Deshpande,0,2,2,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,3.5,MI,CSK,Tilak Varma,Suryakumar Yadav,Tushar Deshpande,6,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,3.6,MI,CSK,Tilak Varma,Suryakumar Yadav,Tushar Deshpande,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,4.1,MI,CSK,Suryakumar Yadav,Tilak Varma,Shivam Dube,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,4.2,MI,CSK,Suryakumar Yadav,Tilak Varma,Shivam Dube,6,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,4.3,MI,CSK,Suryakumar Yadav,Tilak Varma,Shivam Dube,3,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,4.4,MI,CSK,Tilak Varma,Suryakumar Yadav,Shivam Dube,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,4.5,MI,CSK,Tilak Varma,Suryakumar Yadav,Shivam Dube,6,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,4.6,MI,CSK,Tilak Varma,Suryakumar Yadav,Shivam Dube,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,5.1,MI,CSK,Suryakumar Yadav,Tilak Varma,Matheesha Pathirana,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,5.2,MI,CSK,Tilak Varma,Suryakumar Yadav,Matheesha Pathirana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,5.3,MI,CSK,Tilak Varma,Suryakumar Yadav,Matheesha Pathirana,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,5.4,MI,CSK,Suryakumar Yadav,Tilak Varma,Matheesha Pathirana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,5.5,MI,CSK,Suryakumar Yadav,Tilak Varma,Matheesha Pathirana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,5.6,MI,CSK,Suryakumar Yadav,Tilak Varma,Matheesha Pathirana,3,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,6.1,MI,CSK,Suryakumar Yadav,Tilak Varma,Shivam Dube,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,6.2,MI,CSK,Suryakumar Yadav,Tilak Varma,Shivam Dube,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,6.3,MI,CSK,Suryakumar Yadav,Tilak Varma,Shivam Dube,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,6.4,MI,CSK,Tilak Varma,Suryakumar Yadav,Shivam Dube,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,6.5,MI,CSK,Suryakumar Yadav,Tilak Varma,Shivam Dube,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,6.6,MI,CSK,Tilak Varma,Suryakumar Yadav,Shivam Dube,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,7.1,MI,CSK,Tilak Varma,Suryakumar Yadav,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,7.2,MI,CSK,Tilak Varma,Suryakumar Yadav,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,7.3,MI,CSK,Tilak Varma,Suryakumar Yadav,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,7.4,MI,CSK,Tilak Varma,Suryakumar Yadav,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,7.5,MI,CSK,Tilak Varma,Suryakumar Yadav,Deepak Chahar,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,7.6,MI,CSK,Suryakumar Yadav,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,8.1,MI,CSK,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,8.2,MI,CSK,Suryakumar Yadav,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,8.3,MI,CSK,Suryakumar Yadav,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,8.4,MI,CSK,Suryakumar Yadav,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,8.5,MI,CSK,Suryakumar Yadav,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,8.6,MI,CSK,Suryakumar Yadav,Tilak Varma,Maheesh Theekshana,6,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,9.1,MI,CSK,Tilak Varma,Suryakumar Yadav,Ravindra Jadeja,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,9.2,MI,CSK,Suryakumar Yadav,Tilak Varma,Ravindra Jadeja,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,9.3,MI,CSK,Suryakumar Yadav,Tilak Varma,Ravindra Jadeja,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,9.4,MI,CSK,Suryakumar Yadav,Tilak Varma,Ravindra Jadeja,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,9.5,MI,CSK,Tilak Varma,Suryakumar Yadav,Ravindra Jadeja,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,9.6,MI,CSK,Suryakumar Yadav,Tilak Varma,Ravindra Jadeja,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,10.1,MI,CSK,Suryakumar Yadav,Tilak Varma,Deepak Chahar,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,10.2,MI,CSK,Tilak Varma,Suryakumar Yadav,Deepak Chahar,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,10.3,MI,CSK,Suryakumar Yadav,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,10.4,MI,CSK,Suryakumar Yadav,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,10.5,MI,CSK,Suryakumar Yadav,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,10.6,MI,CSK,Suryakumar Yadav,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,11.1,MI,CSK,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,11.2,MI,CSK,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,11.3,MI,CSK,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,11.4,MI,CSK,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,11.5,MI,CSK,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,11.6,MI,CSK,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,12.1,MI,CSK,Suryakumar Yadav,Tilak Varma,Tushar Deshpande,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,12.2,MI,CSK,Suryakumar Yadav,Tilak Varma,Tushar Deshpande,0,0,,,,,,stumped,Suryakumar Yadav,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,12.3,MI,CSK,Hardik Pandya,Tilak Varma,Tushar Deshpande,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,12.4,MI,CSK,Tilak Varma,Hardik Pandya,Tushar Deshpande,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,12.5,MI,CSK,Tilak Varma,Hardik Pandya,Tushar Deshpande,0,0,,,,,,bowled,Tilak Varma,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,12.6,MI,CSK,Tim David,Hardik Pandya,Tushar Deshpande,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,13.1,MI,CSK,Hardik Pandya,Tim David,Shivam Dube,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,13.2,MI,CSK,Hardik Pandya,Tim David,Shivam Dube,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,13.3,MI,CSK,Hardik Pandya,Tim David,Shivam Dube,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,13.4,MI,CSK,Hardik Pandya,Tim David,Shivam Dube,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,13.5,MI,CSK,Hardik Pandya,Tim David,Shivam Dube,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,13.6,MI,CSK,Hardik Pandya,Tim David,Shivam Dube,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,14.1,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,14.2,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,14.3,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,14.4,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,14.5,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,14.6,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,15.1,MI,CSK,Tim David,Hardik Pandya,Shivam Dube,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,15.2,MI,CSK,Tim David,Hardik Pandya,Shivam Dube,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,15.3,MI,CSK,Tim David,Hardik Pandya,Shivam Dube,0,1,1,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,15.3,MI,CSK,Tim David,Hardik Pandya,Shivam Dube,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,15.4,MI,CSK,Hardik Pandya,Tim David,Shivam Dube,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,15.5,MI,CSK,Hardik Pandya,Tim David,Shivam Dube,1,0,,,,,,lbw,Hardik Pandya,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,15.6,MI,CSK,Nehal Wadhera,Tim David,Shivam Dube,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,16.1,MI,CSK,Nehal Wadhera,Tim David,Matheesha Pathirana,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,16.2,MI,CSK,Tim David,Nehal Wadhera,Matheesha Pathirana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,16.3,MI,CSK,Tim David,Nehal Wadhera,Matheesha Pathirana,2,1,,1,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,16.3,MI,CSK,Tim David,Nehal Wadhera,Matheesha Pathirana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,16.4,MI,CSK,Tim David,Nehal Wadhera,Matheesha Pathirana,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,16.5,MI,CSK,Nehal Wadhera,Tim David,Matheesha Pathirana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,16.6,MI,CSK,Nehal Wadhera,Tim David,Matheesha Pathirana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,17.1,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,17.2,MI,CSK,Nehal Wadhera,Tim David,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,17.3,MI,CSK,Nehal Wadhera,Tim David,Maheesh Theekshana,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,17.4,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,4,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,17.5,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,17.6,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,18.1,MI,CSK,Nehal Wadhera,Tim David,Ravindra Jadeja,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,18.2,MI,CSK,Nehal Wadhera,Tim David,Ravindra Jadeja,0,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,18.3,MI,CSK,Nehal Wadhera,Tim David,Ravindra Jadeja,2,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,18.4,MI,CSK,Nehal Wadhera,Tim David,Ravindra Jadeja,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,18.5,MI,CSK,Tim David,Nehal Wadhera,Ravindra Jadeja,1,0,,,,,,,,,
1002,2025,2025-04-02,M. A. Chidambaram Stadium,1,18.6,MI,CSK,Nehal Wadhera,Tim David,Ravindra Jadeja,0,0,,,,,,,,,
