match_id,date,match_type,event_name,innings,batting_team,bowling_team,over,ball,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,fielder,city,venue,toss_winner,toss_decision,winner,winner_runs,winner_wickets,player_of_match,runs,wickets,match_result
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,5,2,Tilak Varma,Suryakumar Yadav,Matheesha Pathirana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,45,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,5,3,Tilak Varma,Suryakumar Yadav,Matheesha Pathirana,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,46,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,5,4,Suryakumar Yadav,Tilak Varma,Matheesha Pathirana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,46,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,5,5,Suryakumar Yadav,Tilak Varma,Matheesha Pathirana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,46,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,5,6,Suryakumar Yadav,Tilak Varma,Matheesha Pathirana,3,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,49,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,6,1,Suryakumar Yadav,Tilak Varma,Shivam Dube,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,49,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,6,2,Suryakumar Yadav,Tilak Varma,Shivam Dube,4,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,53,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,6,3,Suryakumar Yadav,Tilak Varma,Shivam Dube,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,54,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,6,4,Tilak Varma,Suryakumar Yadav,Shivam Dube,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,55,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,6,5,Suryakumar Yadav,Tilak Varma,Shivam Dube,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,56,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,6,6,Tilak Varma,Suryakumar Yadav,Shivam Dube,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,57,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,7,1,Tilak Varma,Suryakumar Yadav,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,57,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,7,2,Tilak Varma,Suryakumar Yadav,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,57,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,7,3,Tilak Varma,Suryakumar Yadav,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,57,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,7,4,Tilak Varma,Suryakumar Yadav,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,57,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,7,5,Tilak Varma,Suryakumar Yadav,Deepak Chahar,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,58,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,7,6,Suryakumar Yadav,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,58,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,8,1,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,59,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,8,2,Suryakumar Yadav,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,59,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,8,3,Suryakumar Yadav,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,59,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,8,4,Suryakumar Yadav,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,59,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,8,5,Suryakumar Yadav,Tilak Varma,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,59,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,8,6,Suryakumar Yadav,Tilak Varma,Maheesh Theekshana,6,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,65,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,9,1,Tilak Varma,Suryakumar Yadav,Ravindra Jadeja,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,66,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,9,2,Suryakumar Yadav,Tilak Varma,Ravindra Jadeja,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,66,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,9,3,Suryakumar Yadav,Tilak Varma,Ravindra Jadeja,4,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,70,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,9,4,Suryakumar Yadav,Tilak Varma,Ravindra Jadeja,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,71,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,9,5,Tilak Varma,Suryakumar Yadav,Ravindra Jadeja,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,72,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,9,6,Suryakumar Yadav,Tilak Varma,Ravindra Jadeja,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,73,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,10,1,Suryakumar Yadav,Tilak Varma,Deepak Chahar,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,74,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,10,2,Tilak Varma,Suryakumar Yadav,Deepak Chahar,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,75,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,10,3,Suryakumar Yadav,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,75,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,10,4,Suryakumar Yadav,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,75,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,10,5,Suryakumar Yadav,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,75,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,10,6,Suryakumar Yadav,Tilak Varma,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,75,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,11,1,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,75,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,11,2,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,75,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,11,3,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,75,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,11,4,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,75,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,11,5,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,75,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,11,6,Tilak Varma,Suryakumar Yadav,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,75,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,12,1,Suryakumar Yadav,Tilak Varma,Tushar Deshpande,2,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,77,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,12,2,Suryakumar Yadav,Tilak Varma,Tushar Deshpande,0,0,,,,,,stumped,Suryakumar Yadav,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,77,3,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,12,3,Hardik Pandya,Tilak Varma,Tushar Deshpande,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,78,3,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,12,4,Tilak Varma,Hardik Pandya,Tushar Deshpande,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,78,3,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,12,5,Tilak Varma,Hardik Pandya,Tushar Deshpande,0,0,,,,,,bowled,Tilak Varma,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,78,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,12,6,Tim David,Hardik Pandya,Tushar Deshpande,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,78,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,13,1,Hardik Pandya,Tim David,Shivam Dube,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,78,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,13,2,Hardik Pandya,Tim David,Shivam Dube,4,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,82,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,13,3,Hardik Pandya,Tim David,Shivam Dube,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,82,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,13,4,Hardik Pandya,Tim David,Shivam Dube,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,82,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,13,5,Hardik Pandya,Tim David,Shivam Dube,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,82,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,13,6,Hardik Pandya,Tim David,Shivam Dube,4,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,86,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,14,1,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,86,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,14,2,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,86,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,14,3,Tim David,Hardik Pandya,Deepak Chahar,4,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,90,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,14,4,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,90,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,14,5,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,90,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,14,6,Tim David,Hardik Pandya,Deepak Chahar,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,91,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,15,1,Tim David,Hardik Pandya,Shivam Dube,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,91,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,15,2,Tim David,Hardik Pandya,Shivam Dube,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,91,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,15,3,Tim David,Hardik Pandya,Shivam Dube,0,1,1,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,92,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,15,3,Tim David,Hardik Pandya,Shivam Dube,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,93,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,15,4,Hardik Pandya,Tim David,Shivam Dube,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,93,4,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,15,5,Hardik Pandya,Tim David,Shivam Dube,1,0,,,,,,lbw,Hardik Pandya,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,94,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,15,6,Nehal Wadhera,Tim David,Shivam Dube,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,95,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,16,1,Nehal Wadhera,Tim David,Matheesha Pathirana,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,96,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,16,2,Tim David,Nehal Wadhera,Matheesha Pathirana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,96,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,16,3,Tim David,Nehal Wadhera,Matheesha Pathirana,2,1,,1,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,99,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,16,3,Tim David,Nehal Wadhera,Matheesha Pathirana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,99,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,16,4,Tim David,Nehal Wadhera,Matheesha Pathirana,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,100,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,16,5,Nehal Wadhera,Tim David,Matheesha Pathirana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,100,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,16,6,Nehal Wadhera,Tim David,Matheesha Pathirana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,100,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,17,1,Tim David,Nehal Wadhera,Maheesh Theekshana,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,101,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,17,2,Nehal Wadhera,Tim David,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,101,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,17,3,Nehal Wadhera,Tim David,Maheesh Theekshana,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,102,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,17,4,Tim David,Nehal Wadhera,Maheesh Theekshana,4,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,106,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,17,5,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,106,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,17,6,Tim David,Nehal Wadhera,Maheesh Theekshana,2,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,108,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,18,1,Nehal Wadhera,Tim David,Ravindra Jadeja,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,108,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,18,2,Nehal Wadhera,Tim David,Ravindra Jadeja,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,108,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,18,3,Nehal Wadhera,Tim David,Ravindra Jadeja,2,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,110,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,18,4,Nehal Wadhera,Tim David,Ravindra Jadeja,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,111,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,18,5,Tim David,Nehal Wadhera,Ravindra Jadeja,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,112,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,18,6,Nehal Wadhera,Tim David,Ravindra Jadeja,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,112,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,19,1,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,112,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,19,2,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,112,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,19,3,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,112,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,19,4,Tim David,Nehal Wadhera,Maheesh Theekshana,2,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,114,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,19,5,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,114,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,1,MI,CSK,19,6,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,114,5,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,0,1,Ruturaj Gaikwad,Devon Conway,Piyush Chawla,1,0,,,,,,caught and bowled,Ruturaj Gaikwad,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,1,1,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,0,2,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,1,1,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,0,3,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,1,1,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,0,4,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,1,1,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,2,1,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,0,4,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,2,1,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,0,5,Ajinkya Rahane,Devon Conway,Piyush Chawla,1,1,,1,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,4,1,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,0,5,Devon Conway,Ajinkya Rahane,Piyush Chawla,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,4,1,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,0,6,Devon Conway,Ajinkya Rahane,Piyush Chawla,4,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,8,1,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,1,1,Ajinkya Rahane,Devon Conway,Jasprit Bumrah,1,0,,,,,,bowled,Ajinkya Rahane,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,9,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,1,2,Shivam Dube,Devon Conway,Jasprit Bumrah,1,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,10,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,1,3,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,10,2,CSK won by 6 wickets
1002,2025-04-02,T20,Indian Premier League 2025,2,CSK,MI,1,4,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,Mumbai,M. A. Chidambaram Stadium,MI,bat,CSK,0,6,Devon Conway,10,2,CSK won by 6 wickets
