match_id,season,date,match_type,event,stage,city,venue,team1,team2,innings,over,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,fielder,runs,wickets,current_run_rate,required_run_rate,balls_remaining,target,winner,winner_runs,winner_wickets,player_of_match
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,14,1,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,86,4,6.07,,35,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,14,2,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,86,4,6.0,,34,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,14,3,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,4,0,,,,,,,,,90,4,6.21,,33,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,14,4,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,90,4,6.14,,32,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,14,5,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,0,0,,,,,,,,,90,4,6.07,,31,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,14,6,MI,CSK,Tim David,Hardik Pandya,Deepak Chahar,1,0,,,,,,,,,91,4,6.07,,30,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,15,1,MI,CSK,Tim David,Hardik Pandya,Shivam Dube,0,0,,,,,,,,,91,4,6.0,,29,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,15,2,MI,CSK,Tim David,Hardik Pandya,Shivam Dube,0,0,,,,,,,,,91,4,5.93,,28,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,15,3,MI,CSK,Tim David,Hardik Pandya,Shivam Dube,0,1,1,,,,,,,,92,4,5.94,,27,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,15,3,MI,CSK,Tim David,Hardik Pandya,Shivam Dube,1,0,,,,,,,,,93,4,6.0,,27,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,15,4,MI,CSK,Hardik Pandya,Tim David,Shivam Dube,0,0,,,,,,,,,93,4,5.94,,26,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,15,5,MI,CSK,Hardik Pandya,Tim David,Shivam Dube,1,0,,,,,,lbw,Hardik Pandya,,94,5,5.94,,25,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,15,6,MI,CSK,Nehal Wadhera,Tim David,Shivam Dube,1,0,,,,,,,,,95,5,5.94,,24,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,16,1,MI,CSK,Nehal Wadhera,Tim David,Matheesha Pathirana,1,0,,,,,,,,,96,5,5.94,,23,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,16,2,MI,CSK,Tim David,Nehal Wadhera,Matheesha Pathirana,0,0,,,,,,,,,96,5,5.88,,22,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,16,3,MI,CSK,Tim David,Nehal Wadhera,Matheesha Pathirana,2,1,,1,,,,,,,99,5,6.0,,21,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,16,3,MI,CSK,Tim David,Nehal Wadhera,Matheesha Pathirana,0,0,,,,,,,,,99,5,6.0,,21,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,16,4,MI,CSK,Tim David,Nehal Wadhera,Matheesha Pathirana,1,0,,,,,,,,,100,5,6.0,,20,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,16,5,MI,CSK,Nehal Wadhera,Tim David,Matheesha Pathirana,0,0,,,,,,,,,100,5,5.94,,19,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,16,6,MI,CSK,Nehal Wadhera,Tim David,Matheesha Pathirana,0,0,,,,,,,,,100,5,5.88,,18,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,17,1,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,1,0,,,,,,,,,101,5,5.88,,17,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,17,2,MI,CSK,Nehal Wadhera,Tim David,Maheesh Theekshana,0,0,,,,,,,,,101,5,5.83,,16,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,17,3,MI,CSK,Nehal Wadhera,Tim David,Maheesh Theekshana,1,0,,,,,,,,,102,5,5.83,,15,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,17,4,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,4,0,,,,,,,,,106,5,6.0,,14,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,17,5,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,106,5,5.94,,13,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,17,6,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,2,0,,,,,,,,,108,5,6.0,,12,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,18,1,MI,CSK,Nehal Wadhera,Tim David,Ravindra Jadeja,0,0,,,,,,,,,108,5,5.94,,11,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,18,2,MI,CSK,Nehal Wadhera,Tim David,Ravindra Jadeja,0,0,,,,,,,,,108,5,5.89,,10,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,18,3,MI,CSK,Nehal Wadhera,Tim David,Ravindra Jadeja,2,0,,,,,,,,,110,5,5.95,,9,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,18,4,MI,CSK,Nehal Wadhera,Tim David,Ravindra Jadeja,1,0,,,,,,,,,111,5,5.95,,8,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,18,5,MI,CSK,Tim David,Nehal Wadhera,Ravindra Jadeja,1,0,,,,,,,,,112,5,5.95,,7,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,18,6,MI,CSK,Nehal Wadhera,Tim David,Ravindra Jadeja,0,0,,,,,,,,,112,5,5.89,,6,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,19,1,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,112,5,5.84,,5,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,19,2,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,112,5,5.79,,4,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,19,3,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,112,5,5.74,,3,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,19,4,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,2,0,,,,,,,,,114,5,5.8,,2,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,19,5,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,114,5,5.75,,1,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,1,19,6,MI,CSK,Tim David,Nehal Wadhera,Maheesh Theekshana,0,0,,,,,,,,,114,5,5.7,,0,,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,0,1,CSK,MI,Ruturaj Gaikwad,Devon Conway,Piyush Chawla,1,0,,,,,,caught and bowled,Ruturaj Gaikwad,,1,1,6.0,5.75,119,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,0,2,CSK,MI,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,0,,,,,,,,,1,1,3.0,5.8,118,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,0,3,CSK,MI,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,0,,,,,,,,,1,1,2.0,5.85,117,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,0,4,CSK,MI,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,1,1,,,,,,,,2,1,3.0,5.84,116,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,0,4,CSK,MI,Ajinkya Rahane,Devon Conway,Piyush Chawla,0,0,,,,,,,,,2,1,3.0,5.84,116,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,0,5,CSK,MI,Ajinkya Rahane,Devon Conway,Piyush Chawla,1,1,,1,,,,,,,4,1,4.8,5.79,115,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,0,5,CSK,MI,Devon Conway,Ajinkya Rahane,Piyush Chawla,0,0,,,,,,,,,4,1,4.8,5.79,115,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,0,6,CSK,MI,Devon Conway,Ajinkya Rahane,Piyush Chawla,4,0,,,,,,,,,8,1,8.0,5.63,114,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,1,1,CSK,MI,Ajinkya Rahane,Devon Conway,Jasprit Bumrah,1,0,,,,,,bowled,Ajinkya Rahane,,9,2,7.71,5.63,113,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,1,2,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,1,0,,,,,,,,,10,2,7.5,5.62,112,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,1,3,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,10,2,6.67,5.68,111,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,1,4,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,10,2,6.0,5.73,110,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,1,5,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,10,2,5.45,5.78,109,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,1,6,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,4,1,,1,,,,,,,15,2,7.5,5.56,108,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,1,6,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,15,2,7.5,5.56,108,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,2,1,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,15,2,6.92,5.61,107,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,2,2,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,15,2,6.43,5.66,106,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,2,3,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,15,2,6.0,5.71,105,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,2,4,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,15,2,5.62,5.77,104,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,2,5,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,15,2,5.29,5.83,103,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,2,6,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,15,2,5.0,5.88,102,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,3,1,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,15,2,4.74,5.94,101,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,3,2,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,1,1,,,,,,,,16,2,4.8,5.94,100,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,3,2,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,16,2,4.8,5.94,100,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,3,3,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,16,2,4.57,6.0,99,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,3,4,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,16,2,4.36,6.06,98,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,3,5,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,1,0,,,,,,,,,17,2,4.43,6.06,97,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,3,6,CSK,MI,Shivam Dube,Devon Conway,Piyush Chawla,0,0,,,,,,,,,17,2,4.25,6.12,96,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,4,1,CSK,MI,Devon Conway,Shivam Dube,Tim David,4,0,,,,,,,,,21,2,5.04,5.94,95,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,4,2,CSK,MI,Devon Conway,Shivam Dube,Tim David,2,0,,,,,,,,,23,2,5.31,5.87,94,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,4,3,CSK,MI,Devon Conway,Shivam Dube,Tim David,0,0,,,,,,,,,23,2,5.11,5.94,93,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,4,4,CSK,MI,Devon Conway,Shivam Dube,Tim David,1,0,,,,,,,,,24,2,5.14,5.93,92,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,4,5,CSK,MI,Shivam Dube,Devon Conway,Tim David,1,0,,,,,,,,,25,2,5.17,5.93,91,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,4,6,CSK,MI,Devon Conway,Shivam Dube,Tim David,1,0,,,,,,,,,26,2,5.2,5.93,90,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,5,1,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,6,0,,,,,,,,,32,2,6.19,5.6,89,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,5,2,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,32,2,6.0,5.66,88,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,5,3,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,1,0,,,,,,,,,33,2,6.0,5.66,87,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,5,4,CSK,MI,Shivam Dube,Devon Conway,Piyush Chawla,0,0,,,,,,,,,33,2,5.82,5.72,86,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,5,5,CSK,MI,Shivam Dube,Devon Conway,Piyush Chawla,0,0,,,,,,,,,33,2,5.66,5.79,85,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,5,6,CSK,MI,Shivam Dube,Devon Conway,Piyush Chawla,1,0,,,,,,,,,34,2,5.67,5.79,84,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,6,1,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,,34,2,5.51,5.86,83,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,6,2,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,1,0,,,,,,,,,35,2,5.53,5.85,82,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,6,3,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,2,0,,,,,,,,,37,2,5.69,5.78,81,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,6,4,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,37,2,5.55,5.85,80,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,6,5,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,0,0,,,,,,,,,37,2,5.41,5.92,79,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,6,6,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,1,0,,,,,,,,,38,2,5.43,5.92,78,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,7,1,CSK,MI,Devon Conway,Shivam Dube,Akash Madhwal,4,1,,1,,,,,,,43,2,6.0,5.61,77,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,7,1,CSK,MI,Devon Conway,Shivam Dube,Akash Madhwal,1,0,,,,,,,,,44,2,6.14,5.53,77,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,7,2,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,44,2,6.0,5.61,76,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,7,3,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,44,2,5.87,5.68,75,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,7,4,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,44,2,5.74,5.76,74,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,7,5,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,0,0,,,,,,,,,44,2,5.62,5.84,73,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,7,6,CSK,MI,Shivam Dube,Devon Conway,Akash Madhwal,1,0,,,,,,,,,45,2,5.62,5.83,72,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,8,1,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,,45,2,5.51,5.92,71,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,8,2,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,1,0,,,,,,,,,46,2,5.52,5.91,70,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,8,3,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,4,0,,,,,,,,,50,2,5.88,5.65,69,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,8,4,CSK,MI,Devon Conway,Shivam Dube,Jasprit Bumrah,1,0,,,,,,,,,51,2,5.88,5.65,68,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,8,5,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,2,0,,,,,,,,,53,2,6.0,5.55,67,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,8,6,CSK,MI,Shivam Dube,Devon Conway,Jasprit Bumrah,0,0,,,,,,,,,53,2,5.89,5.64,66,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,9,1,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,53,2,5.78,5.72,65,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,9,2,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,0,0,,,,,,,,,53,2,5.68,5.81,64,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,9,3,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,6,0,,,,,,,,,59,2,6.21,5.33,63,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,9,4,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,1,0,,,,,,,,,60,2,6.21,5.32,62,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,9,5,CSK,MI,Shivam Dube,Devon Conway,Piyush Chawla,1,0,,,,,,,,,61,2,6.2,5.31,61,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,9,6,CSK,MI,Devon Conway,Shivam Dube,Piyush Chawla,4,0,,,,,,,,,65,2,6.5,5.0,60,115,CSK,0,6,Devon Conway
1002,2025,2025-04-02,T20,IPL 2025,League,Mumbai,M. A. Chidambaram Stadium,MI,CSK,2,10,1,CSK,MI,Shivam Dube,Devon Conway,Tim David,0,0,,,,,,,,,65,2,6.39,5.08,59,115,CSK,0,6,Devon Conway
